Provinsi,NamaKab/Kota,KodeKab/Kota,Sumber air minum,Jumlah rumah tangga
PAPUA BARAT,SORONG SELATAN,9106,Tidak ada listrik,"2,441"
PAPUA BARAT,SORONG,9107,Listrik PLN,"4,932"
PAPUA BARAT,SORONG,9107,Listrik non-PLN,"2,246"
PAPUA BARAT,SORONG,9107,Tidak ada listrik,859
PAPUA BARAT,RAJA AMPAT,9108,Listrik PLN,341
PAPUA BARAT,RAJA AMPAT,9108,Listrik non-PLN,"2,712"
PAPUA BARAT,RAJA AMPAT,9108,Tidak ada listrik,"1,253"
PAPUA BARAT,TAMBRAUW,9109,Listrik PLN,565
PAPUA BARAT,TAMBRAUW,9109,Listrik non-PLN,809
PAPUA BARAT,TAMBRAUW,9109,Tidak ada listrik,961
PAPUA BARAT,MAYBRAT,9110,Listrik PLN,"1,809"
PAPUA BARAT,MAYBRAT,9110,Listrik non-PLN,"1,786"
PAPUA BARAT,MAYBRAT,9110,Tidak ada listrik,635
PAPUA BARAT,MANOKWARI SELATAN,9111,Listrik PLN,"1,730"
PAPUA BARAT,MANOKWARI SELATAN,9111,Listrik non-PLN,674
PAPUA BARAT,MANOKWARI SELATAN,9111,Tidak ada listrik,"1,289"
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Listrik PLN,30
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Listrik non-PLN,"1,171"
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Tidak ada listrik,"5,655"
PAPUA BARAT,KOTA SORONG,9171,Listrik PLN,"11,465"
PAPUA BARAT,KOTA SORONG,9171,Listrik non-PLN,322
PAPUA BARAT,KOTA SORONG,9171,Tidak ada listrik,187
PAPUA BARAT,TOTAL,"38,241",Listrik PLN,"15,929"
PAPUA BARAT,TOTAL,"38,241",Listrik non-PLN,"21,483"
PAPUA,MERAUKE,9401,Listrik PLN,"9,973"
PAPUA,MERAUKE,9401,Listrik non-PLN,645
PAPUA,MERAUKE,9401,Tidak ada listrik,"2,445"
PAPUA,JAYAWIJAYA,9402,Listrik PLN,819
PAPUA,JAYAWIJAYA,9402,Listrik non-PLN,"2,106"
PAPUA,JAYAWIJAYA,9402,Tidak ada listrik,"10,221"
PAPUA,JAYAPURA,9403,Listrik PLN,"7,720"
PAPUA,JAYAPURA,9403,Listrik non-PLN,362
PAPUA,JAYAPURA,9403,Tidak ada listrik,"1,253"
PAPUA,NABIRE,9404,Listrik PLN,"6,575"
PAPUA,NABIRE,9404,Listrik non-PLN,574
PAPUA,NABIRE,9404,Tidak ada listrik,"2,135"
PAPUA,KEPULAUAN YAPEN,9408,Listrik PLN,"3,595"
PAPUA,KEPULAUAN YAPEN,9408,Listrik non-PLN,378
PAPUA,KEPULAUAN YAPEN,9408,Tidak ada listrik,"4,093"
PAPUA,BIAK NUMFOR,9409,Listrik PLN,"12,946"
PAPUA,BIAK NUMFOR,9409,Listrik non-PLN,107
PAPUA,BIAK NUMFOR,9409,Tidak ada listrik,798
PAPUA,PANIAI,9410,Listrik PLN,740
PAPUA,PANIAI,9410,Listrik non-PLN,"1,318"
PAPUA,PANIAI,9410,Tidak ada listrik,"4,825"
PAPUA,PUNCAK JAYA,9411,Listrik PLN,1
PAPUA,PUNCAK JAYA,9411,Listrik non-PLN,"2,826"
PAPUA,PUNCAK JAYA,9411,Tidak ada listrik,"4,155"
PAPUA,MIMIKA,9412,Listrik PLN,"8,296"
PAPUA,MIMIKA,9412,Listrik non-PLN,"1,173"
PAPUA,MIMIKA,9412,Tidak ada listrik,"3,783"
PAPUA,BOVEN DIGOEL,9413,Listrik PLN,842
PAPUA,BOVEN DIGOEL,9413,Listrik non-PLN,"1,244"
PAPUA,BOVEN DIGOEL,9413,Tidak ada listrik,"3,260"
PAPUA,MAPPI,9414,Listrik PLN,429
PAPUA,MAPPI,9414,Listrik non-PLN,401
PAPUA,MAPPI,9414,Tidak ada listrik,"9,600"
PAPUA,ASMAT,9415,Listrik PLN,189
PAPUA,ASMAT,9415,Listrik non-PLN,"1,133"
PAPUA,ASMAT,9415,Tidak ada listrik,"10,562"
PAPUA,YAHUKIMO,9416,Listrik PLN,1
PAPUA,YAHUKIMO,9416,Listrik non-PLN,95
PAPUA,YAHUKIMO,9416,Tidak ada listrik,"9,880"
PAPUA,PEGUNUNGAN BINTANG,9417,Listrik PLN,34
PAPUA,PEGUNUNGAN BINTANG,9417,Listrik non-PLN,"2,420"
PAPUA,PEGUNUNGAN BINTANG,9417,Tidak ada listrik,"10,395"
PAPUA,TOLIKARA,9418,Listrik PLN,0
PAPUA,TOLIKARA,9418,Listrik non-PLN,841
PAPUA,TOLIKARA,9418,Tidak ada listrik,"3,445"
PAPUA,SARMI,9419,Listrik PLN,520
PAPUA,SARMI,9419,Listrik non-PLN,982
PAPUA,SARMI,9419,Tidak ada listrik,561
PAPUA,KEEROM,9420,Listrik PLN,"4,753"
PAPUA,KEEROM,9420,Listrik non-PLN,691
PAPUA,KEEROM,9420,Tidak ada listrik,780
PAPUA,WAROPEN,9426,Listrik PLN,"1,027"
PAPUA,WAROPEN,9426,Listrik non-PLN,238
PAPUA,WAROPEN,9426,Tidak ada listrik,338
PAPUA,SUPIORI,9427,Listrik PLN,860
PAPUA,SUPIORI,9427,Listrik non-PLN,166
PAPUA,SUPIORI,9427,Tidak ada listrik,"1,006"
PAPUA,MAMBERAMO RAYA,9428,Listrik PLN,0
PAPUA,MAMBERAMO RAYA,9428,Listrik non-PLN,512
PAPUA,MAMBERAMO RAYA,9428,Tidak ada listrik,176
PAPUA,NDUGA,9429,Listrik PLN,0
PAPUA,NDUGA,9429,Listrik non-PLN,0
PAPUA,NDUGA,9429,Tidak ada listrik,0
PAPUA,LANNY JAYA,9430,Listrik PLN,2
PAPUA,LANNY JAYA,9430,Listrik non-PLN,539
PAPUA,LANNY JAYA,9430,Tidak ada listrik,"5,088"
PAPUA,MAMBERAMO TENGAH,9431,Listrik PLN,0
PAPUA,MAMBERAMO TENGAH,9431,Listrik non-PLN,283
PAPUA,MAMBERAMO TENGAH,9431,Tidak ada listrik,404
PAPUA,YALIMO,9432,Listrik PLN,0
PAPUA,YALIMO,9432,Listrik non-PLN,"1,963"
PAPUA,YALIMO,9432,Tidak ada listrik,"2,928"
PAPUA,PUNCAK,9433,Listrik PLN,0
PAPUA,PUNCAK,9433,Listrik non-PLN,455
PAPUA,PUNCAK,9433,Tidak ada listrik,"10,871"
PAPUA,DOGIYAI,9434,Listrik PLN,2
PAPUA,DOGIYAI,9434,Listrik non-PLN,455
PAPUA,DOGIYAI,9434,Tidak ada listrik,"4,126"
PAPUA,INTAN JAYA,9435,Listrik PLN,0
PAPUA,INTAN JAYA,9435,Listrik non-PLN,6
PAPUA,INTAN JAYA,9435,Tidak ada listrik,200
PAPUA,DEIYAI,9436,Listrik PLN,382
PAPUA,DEIYAI,9436,Listrik non-PLN,"1,511"
PAPUA,DEIYAI,9436,Tidak ada listrik,"1,098"
PAPUA,KOTA JAYAPURA,9471,Listrik PLN,"15,117"
PAPUA,KOTA JAYAPURA,9471,Listrik non-PLN,366
PAPUA,KOTA JAYAPURA,9471,Tidak ada listrik,694
PAPUA,TOTAL,"74,823",Listrik PLN,"23,790"
PAPUA,TOTAL,"74,823",Listrik non-PLN,"109,120"
