Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga ,Status jamban
LAMPUNG,LAMPUNG BARAT,1801,"23,930",Jamban Sendiri
LAMPUNG,LAMPUNG BARAT,1801,"3,235",Jamban Bersama/Umum
LAMPUNG,LAMPUNG BARAT,1801,"6,280",Tidak ada
LAMPUNG,TANGGAMUS,1802,"29,993",Jamban Sendiri
LAMPUNG,TANGGAMUS,1802,"7,897",Jamban Bersama/Umum
LAMPUNG,TANGGAMUS,1802,"28,221",Tidak ada
LAMPUNG,LAMPUNG SELATAN,1803,"94,631",Jamban Sendiri
LAMPUNG,LAMPUNG SELATAN,1803,"23,982",Jamban Bersama/Umum
LAMPUNG,LAMPUNG SELATAN,1803,"13,521",Tidak ada
LAMPUNG,LAMPUNG TIMUR,1804,"91,335",Jamban Sendiri
LAMPUNG,LAMPUNG TIMUR,1804,"16,006",Jamban Bersama/Umum
LAMPUNG,LAMPUNG TIMUR,1804,"1,775",Tidak ada
LAMPUNG,LAMPUNG TENGAH,1805,"95,848",Jamban Sendiri
LAMPUNG,LAMPUNG TENGAH,1805,"23,954",Jamban Bersama/Umum
LAMPUNG,LAMPUNG TENGAH,1805,"3,098",Tidak ada
LAMPUNG,LAMPUNG UTARA,1806,"58,509",Jamban Sendiri
LAMPUNG,LAMPUNG UTARA,1806,"9,219",Jamban Bersama/Umum
LAMPUNG,LAMPUNG UTARA,1806,"5,731",Tidak ada
LAMPUNG,WAY KANAN,1807,"33,883",Jamban Sendiri
LAMPUNG,WAY KANAN,1807,"8,210",Jamban Bersama/Umum
LAMPUNG,WAY KANAN,1807,"4,948",Tidak ada
LAMPUNG,TULANGBAWANG,1808,"35,298",Jamban Sendiri
LAMPUNG,TULANGBAWANG,1808,"5,628",Jamban Bersama/Umum
LAMPUNG,TULANGBAWANG,1808,930,Tidak ada
LAMPUNG,PESAWARAN,1809,"34,060",Jamban Sendiri
LAMPUNG,PESAWARAN,1809,"8,885",Jamban Bersama/Umum
LAMPUNG,PESAWARAN,1809,"18,976",Tidak ada
LAMPUNG,PRINGSEWU,1810,"20,375",Jamban Sendiri
LAMPUNG,PRINGSEWU,1810,"9,315",Jamban Bersama/Umum
LAMPUNG,PRINGSEWU,1810,"6,802",Tidak ada
LAMPUNG,MESUJI,1811,"18,544",Jamban Sendiri
LAMPUNG,MESUJI,1811,"3,512",Jamban Bersama/Umum
LAMPUNG,MESUJI,1811,167,Tidak ada
LAMPUNG,TULANG BAWANG BARAT,1812,"18,777",Jamban Sendiri
LAMPUNG,TULANG BAWANG BARAT,1812,"3,514",Jamban Bersama/Umum
LAMPUNG,TULANG BAWANG BARAT,1812,454,Tidak ada
LAMPUNG,PESISIR BARAT,1813,"8,889",Jamban Sendiri
LAMPUNG,PESISIR BARAT,1813,"2,009",Jamban Bersama/Umum
LAMPUNG,PESISIR BARAT,1813,"8,732",Tidak ada
LAMPUNG,KOTA BANDAR LAMPUNG,1871,"59,324",Jamban Sendiri
LAMPUNG,KOTA BANDAR LAMPUNG,1871,"17,128",Jamban Bersama/Umum
LAMPUNG,KOTA BANDAR LAMPUNG,1871,"4,198",Tidak ada
LAMPUNG,KOTA METRO,1872,"6,845",Jamban Sendiri
LAMPUNG,KOTA METRO,1872,"1,538",Jamban Bersama/Umum
LAMPUNG,KOTA METRO,1872,132,Tidak ada
KEPULAUAN BANGKA BELITUNG,BANGKA,1901,"10,652",Jamban Sendiri
KEPULAUAN BANGKA BELITUNG,BANGKA,1901,631,Jamban Bersama/Umum
KEPULAUAN BANGKA BELITUNG,BANGKA,1901,"3,731",Tidak ada
KEPULAUAN BANGKA BELITUNG,BELITUNG,1902,"5,681",Jamban Sendiri
KEPULAUAN BANGKA BELITUNG,BELITUNG,1902,"1,045",Jamban Bersama/Umum
KEPULAUAN BANGKA BELITUNG,BELITUNG,1902,"3,222",Tidak ada
KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1903,"2,623",Jamban Sendiri
KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1903,264,Jamban Bersama/Umum
KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1903,"3,312",Tidak ada
KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1904,"7,679",Jamban Sendiri
KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1904,701,Jamban Bersama/Umum
KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1904,"1,950",Tidak ada
KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1905,"4,487",Jamban Sendiri
KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1905,510,Jamban Bersama/Umum
KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1905,"3,048",Tidak ada
KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,1906,"4,130",Jamban Sendiri
KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,1906,597,Jamban Bersama/Umum
KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,1906,"2,687",Tidak ada
KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,1971,"7,878",Jamban Sendiri
KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,1971,454,Jamban Bersama/Umum
KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,1971,310,Tidak ada
KEPULAUAN RIAU,KARIMUN,2101,"10,496",Jamban Sendiri
KEPULAUAN RIAU,KARIMUN,2101,"1,067",Jamban Bersama/Umum
KEPULAUAN RIAU,KARIMUN,2101,"2,206",Tidak ada
KEPULAUAN RIAU,BINTAN,2102,"5,004",Jamban Sendiri
KEPULAUAN RIAU,BINTAN,2102,477,Jamban Bersama/Umum
KEPULAUAN RIAU,BINTAN,2102,450,Tidak ada
KEPULAUAN RIAU,NATUNA,2103,"1,731",Jamban Sendiri
KEPULAUAN RIAU,NATUNA,2103,96,Jamban Bersama/Umum
KEPULAUAN RIAU,NATUNA,2103,753,Tidak ada
KEPULAUAN RIAU,LINGGA,2104,"5,466",Jamban Sendiri
KEPULAUAN RIAU,LINGGA,2104,591,Jamban Bersama/Umum
KEPULAUAN RIAU,LINGGA,2104,"1,145",Tidak ada
KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2105,627,Jamban Sendiri
KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2105,39,Jamban Bersama/Umum
KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2105,39,Tidak ada
KEPULAUAN RIAU,KOTA BATAM,2171,"36,864",Jamban Sendiri
KEPULAUAN RIAU,KOTA BATAM,2171,"2,329",Jamban Bersama/Umum
KEPULAUAN RIAU,KOTA BATAM,2171,710,Tidak ada
KEPULAUAN RIAU,KOTA TANJUNG PINANG,2172,"9,139",Jamban Sendiri
KEPULAUAN RIAU,KOTA TANJUNG PINANG,2172,894,Jamban Bersama/Umum
KEPULAUAN RIAU,KOTA TANJUNG PINANG,2172,184,Tidak ada
DKI JAKARTA,KEPULAUAN SERIBU,3101,"1,094",Jamban Sendiri
DKI JAKARTA,KEPULAUAN SERIBU,3101,546,Jamban Bersama/Umum
DKI JAKARTA,KEPULAUAN SERIBU,3101,112,Tidak ada
DKI JAKARTA,KOTA JAKARTA SELATAN,3171,"26,356",Jamban Sendiri
DKI JAKARTA,KOTA JAKARTA SELATAN,3171,"11,702",Jamban Bersama/Umum
DKI JAKARTA,KOTA JAKARTA SELATAN,3171,18,Tidak ada
DKI JAKARTA,KOTA JAKARTA TIMUR,3172,"45,834",Jamban Sendiri
DKI JAKARTA,KOTA JAKARTA TIMUR,3172,"21,569",Jamban Bersama/Umum
DKI JAKARTA,KOTA JAKARTA TIMUR,3172,321,Tidak ada
DKI JAKARTA,KOTA JAKARTA PUSAT,3173,"15,491",Jamban Sendiri
DKI JAKARTA,KOTA JAKARTA PUSAT,3173,"19,272",Jamban Bersama/Umum
DKI JAKARTA,KOTA JAKARTA PUSAT,3173,38,Tidak ada
DKI JAKARTA,KOTA JAKARTA BARAT,3174,"32,692",Jamban Sendiri
DKI JAKARTA,KOTA JAKARTA BARAT,3174,"20,048",Jamban Bersama/Umum
DKI JAKARTA,KOTA JAKARTA BARAT,3174,231,Tidak ada
DKI JAKARTA,KOTA JAKARTA UTARA,3175,"39,242",Jamban Sendiri
DKI JAKARTA,KOTA JAKARTA UTARA,3175,"28,834",Jamban Bersama/Umum
DKI JAKARTA,KOTA JAKARTA UTARA,3175,"1,387",Tidak ada
JAWA BARAT,BOGOR,3201,"164,735",Jamban Sendiri
JAWA BARAT,BOGOR,3201,"68,638",Jamban Bersama/Umum
JAWA BARAT,BOGOR,3201,"85,640",Tidak ada
JAWA BARAT,SUKABUMI,3202,"102,941",Jamban Sendiri
JAWA BARAT,SUKABUMI,3202,"82,186",Jamban Bersama/Umum
JAWA BARAT,SUKABUMI,3202,"50,354",Tidak ada
JAWA BARAT,CIANJUR,3203,"141,579",Jamban Sendiri
JAWA BARAT,CIANJUR,3203,"123,662",Jamban Bersama/Umum
JAWA BARAT,CIANJUR,3203,"39,196",Tidak ada
JAWA BARAT,BANDUNG,3204,"170,333",Jamban Sendiri
JAWA BARAT,BANDUNG,3204,"137,184",Jamban Bersama/Umum
JAWA BARAT,BANDUNG,3204,"19,514",Tidak ada
JAWA BARAT,GARUT,3205,"123,668",Jamban Sendiri
JAWA BARAT,GARUT,3205,"161,230",Jamban Bersama/Umum
JAWA BARAT,GARUT,3205,"30,509",Tidak ada
JAWA BARAT,TASIKMALAYA,3206,"61,011",Jamban Sendiri
JAWA BARAT,TASIKMALAYA,3206,"98,747",Jamban Bersama/Umum
JAWA BARAT,TASIKMALAYA,3206,"52,046",Tidak ada
JAWA BARAT,CIAMIS,3207,"69,971",Jamban Sendiri
JAWA BARAT,CIAMIS,3207,"40,238",Jamban Bersama/Umum
JAWA BARAT,CIAMIS,3207,"40,921",Tidak ada
JAWA BARAT,KUNINGAN,3208,"87,606",Jamban Sendiri
JAWA BARAT,KUNINGAN,3208,"9,332",Jamban Bersama/Umum
JAWA BARAT,KUNINGAN,3208,"11,794",Tidak ada
JAWA BARAT,CIREBON,3209,"138,029",Jamban Sendiri
JAWA BARAT,CIREBON,3209,"57,678",Jamban Bersama/Umum
JAWA BARAT,CIREBON,3209,"54,093",Tidak ada
JAWA BARAT,MAJALENGKA,3210,"84,240",Jamban Sendiri
JAWA BARAT,MAJALENGKA,3210,"33,064",Jamban Bersama/Umum
JAWA BARAT,MAJALENGKA,3210,"20,712",Tidak ada
JAWA BARAT,SUMEDANG,3211,"59,004",Jamban Sendiri
JAWA BARAT,SUMEDANG,3211,"27,639",Jamban Bersama/Umum
JAWA BARAT,SUMEDANG,3211,"10,278",Tidak ada
JAWA BARAT,INDRAMAYU,3212,"150,772",Jamban Sendiri
JAWA BARAT,INDRAMAYU,3212,"33,060",Jamban Bersama/Umum
JAWA BARAT,INDRAMAYU,3212,"53,567",Tidak ada
JAWA BARAT,SUBANG,3213,"72,306",Jamban Sendiri
JAWA BARAT,SUBANG,3213,"24,904",Jamban Bersama/Umum
JAWA BARAT,SUBANG,3213,"33,691",Tidak ada
JAWA BARAT,PURWAKARTA,3214,"34,594",Jamban Sendiri
JAWA BARAT,PURWAKARTA,3214,"14,168",Jamban Bersama/Umum
JAWA BARAT,PURWAKARTA,3214,"10,887",Tidak ada
JAWA BARAT,KARAWANG,3215,"59,836",Jamban Sendiri
JAWA BARAT,KARAWANG,3215,"47,718",Jamban Bersama/Umum
JAWA BARAT,KARAWANG,3215,"112,101",Tidak ada
JAWA BARAT,BEKASI,3216,"65,556",Jamban Sendiri
JAWA BARAT,BEKASI,3216,"45,839",Jamban Bersama/Umum
JAWA BARAT,BEKASI,3216,"47,456",Tidak ada
JAWA BARAT,BANDUNG BARAT,3217,"82,104",Jamban Sendiri
JAWA BARAT,BANDUNG BARAT,3217,"53,948",Jamban Bersama/Umum
JAWA BARAT,BANDUNG BARAT,3217,"5,970",Tidak ada
JAWA BARAT,PANGANDARAN,3218,"22,154",Jamban Sendiri
JAWA BARAT,PANGANDARAN,3218,"8,609",Jamban Bersama/Umum
JAWA BARAT,PANGANDARAN,3218,"12,664",Tidak ada
JAWA BARAT,KOTA BOGOR,3271,"52,352",Jamban Sendiri
JAWA BARAT,KOTA BOGOR,3271,"13,990",Jamban Bersama/Umum
JAWA BARAT,KOTA BOGOR,3271,"4,964",Tidak ada
JAWA BARAT,KOTA SUKABUMI,3272,"15,693",Jamban Sendiri
JAWA BARAT,KOTA SUKABUMI,3272,"5,898",Jamban Bersama/Umum
JAWA BARAT,KOTA SUKABUMI,3272,997,Tidak ada
JAWA BARAT,KOTA BANDUNG,3273,"61,139",Jamban Sendiri
JAWA BARAT,KOTA BANDUNG,3273,"55,410",Jamban Bersama/Umum
JAWA BARAT,KOTA BANDUNG,3273,659,Tidak ada
JAWA BARAT,KOTA CIREBON,3274,"19,285",Jamban Sendiri
JAWA BARAT,KOTA CIREBON,3274,"5,984",Jamban Bersama/Umum
JAWA BARAT,KOTA CIREBON,3274,901,Tidak ada
JAWA BARAT,KOTA BEKASI,3275,"87,164",Jamban Sendiri
JAWA BARAT,KOTA BEKASI,3275,"7,897",Jamban Bersama/Umum
JAWA BARAT,KOTA BEKASI,3275,453,Tidak ada
JAWA BARAT,KOTA DEPOK,3276,"68,963",Jamban Sendiri
JAWA BARAT,KOTA DEPOK,3276,"4,677",Jamban Bersama/Umum
JAWA BARAT,KOTA DEPOK,3276,637,Tidak ada
JAWA BARAT,KOTA CIMAHI,3277,"14,807",Jamban Sendiri
JAWA BARAT,KOTA CIMAHI,3277,"10,489",Jamban Bersama/Umum
JAWA BARAT,KOTA CIMAHI,3277,270,Tidak ada
JAWA BARAT,KOTA TASIKMALAYA,3278,"39,498",Jamban Sendiri
JAWA BARAT,KOTA TASIKMALAYA,3278,"16,822",Jamban Bersama/Umum
JAWA BARAT,KOTA TASIKMALAYA,3278,"10,415",Tidak ada
JAWA BARAT,KOTA BANJAR,3279,"7,153",Jamban Sendiri
JAWA BARAT,KOTA BANJAR,3279,"3,435",Jamban Bersama/Umum
