Provinsi,NamaKab/Kota,KodeKab/Kota,Sumber air minum,Jumlah rumah tangga
SULAWESI TENGGARA,MUNA BARAT,7413,Air Ledeng,172
SULAWESI TENGGARA,MUNA BARAT,7413,Sumber Terlindung,"8,401"
SULAWESI TENGGARA,MUNA BARAT,7413,Sumber Tidak Terlindung,"3,007"
SULAWESI TENGGARA,BUTON TENGAH,7414,Air Kemasan,157
SULAWESI TENGGARA,BUTON TENGAH,7414,Air Ledeng,"6,672"
SULAWESI TENGGARA,BUTON TENGAH,7414,Sumber Terlindung,"4,130"
SULAWESI TENGGARA,BUTON TENGAH,7414,Sumber Tidak Terlindung,"2,005"
SULAWESI TENGGARA,BUTON SELATAN,7415,Air Kemasan,27
SULAWESI TENGGARA,BUTON SELATAN,7415,Air Ledeng,465
SULAWESI TENGGARA,BUTON SELATAN,7415,Sumber Terlindung,"5,237"
SULAWESI TENGGARA,BUTON SELATAN,7415,Sumber Tidak Terlindung,"3,848"
SULAWESI TENGGARA,KOTA KENDARI,7471,Air Kemasan,"1,545"
SULAWESI TENGGARA,KOTA KENDARI,7471,Air Ledeng,"2,373"
SULAWESI TENGGARA,KOTA KENDARI,7471,Sumber Terlindung,"11,635"
SULAWESI TENGGARA,KOTA KENDARI,7471,Sumber Tidak Terlindung,"1,936"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Air Kemasan,515
SULAWESI TENGGARA,KOTA BAUBAU,7472,Air Ledeng,"5,891"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Sumber Terlindung,"5,557"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Sumber Tidak Terlindung,631
SULAWESI TENGGARA,TOTAL,"5,250",Air Kemasan,"29,990"
SULAWESI TENGGARA,TOTAL,"5,250",Air Ledeng,"129,895"
SULAWESI TENGGARA,TOTAL,"5,250",Sumber Terlindung,"59,925"
GORONTALO,BOALEMO,7501,Air Kemasan,450
GORONTALO,BOALEMO,7501,Air Ledeng,"1,444"
GORONTALO,BOALEMO,7501,Sumber Terlindung,"9,844"
GORONTALO,BOALEMO,7501,Sumber Tidak Terlindung,"2,998"
GORONTALO,GORONTALO,7502,Air Kemasan,"1,938"
GORONTALO,GORONTALO,7502,Air Ledeng,"3,452"
GORONTALO,GORONTALO,7502,Sumber Terlindung,"33,127"
GORONTALO,GORONTALO,7502,Sumber Tidak Terlindung,"6,212"
GORONTALO,POHUWATO,7503,Air Kemasan,"1,821"
GORONTALO,POHUWATO,7503,Air Ledeng,"3,287"
GORONTALO,POHUWATO,7503,Sumber Terlindung,"3,738"
GORONTALO,POHUWATO,7503,Sumber Tidak Terlindung,"2,512"
GORONTALO,BONE BOLANGO,7504,Air Kemasan,990
GORONTALO,BONE BOLANGO,7504,Air Ledeng,"1,489"
GORONTALO,BONE BOLANGO,7504,Sumber Terlindung,"9,362"
GORONTALO,BONE BOLANGO,7504,Sumber Tidak Terlindung,"2,269"
GORONTALO,GORONTALO UTARA,7505,Air Kemasan,660
GORONTALO,GORONTALO UTARA,7505,Air Ledeng,926
GORONTALO,GORONTALO UTARA,7505,Sumber Terlindung,"5,714"
GORONTALO,GORONTALO UTARA,7505,Sumber Tidak Terlindung,"4,674"
GORONTALO,KOTA GORONTALO,7571,Air Kemasan,"2,141"
GORONTALO,KOTA GORONTALO,7571,Air Ledeng,"3,682"
GORONTALO,KOTA GORONTALO,7571,Sumber Terlindung,"6,915"
GORONTALO,KOTA GORONTALO,7571,Sumber Tidak Terlindung,268
GORONTALO,TOTAL,"8,000",Air Kemasan,"14,280"
GORONTALO,TOTAL,"8,000",Air Ledeng,"68,700"
GORONTALO,TOTAL,"8,000",Sumber Terlindung,"18,933"
SULAWESI BARAT,MAJENE,7601,Air Kemasan,709
SULAWESI BARAT,MAJENE,7601,Air Ledeng,"2,510"
SULAWESI BARAT,MAJENE,7601,Sumber Terlindung,"10,728"
SULAWESI BARAT,MAJENE,7601,Sumber Tidak Terlindung,"4,157"
SULAWESI BARAT,POLEWALI MANDAR,7602,Air Kemasan,669
SULAWESI BARAT,POLEWALI MANDAR,7602,Air Ledeng,"2,794"
SULAWESI BARAT,POLEWALI MANDAR,7602,Sumber Terlindung,"24,110"
SULAWESI BARAT,POLEWALI MANDAR,7602,Sumber Tidak Terlindung,"15,362"
SULAWESI BARAT,MAMASA,7603,Air Kemasan,10
SULAWESI BARAT,MAMASA,7603,Air Ledeng,191
SULAWESI BARAT,MAMASA,7603,Sumber Terlindung,"2,524"
SULAWESI BARAT,MAMASA,7603,Sumber Tidak Terlindung,"17,993"
SULAWESI BARAT,MAMUJU,7604,Air Kemasan,325
SULAWESI BARAT,MAMUJU,7604,Air Ledeng,"1,220"
SULAWESI BARAT,MAMUJU,7604,Sumber Terlindung,"8,228"
SULAWESI BARAT,MAMUJU,7604,Sumber Tidak Terlindung,"8,805"
SULAWESI BARAT,MAMUJU UTARA,7605,Air Kemasan,816
SULAWESI BARAT,MAMUJU UTARA,7605,Air Ledeng,13
SULAWESI BARAT,MAMUJU UTARA,7605,Sumber Terlindung,"4,799"
SULAWESI BARAT,MAMUJU UTARA,7605,Sumber Tidak Terlindung,"4,340"
SULAWESI BARAT,MAMUJU TENGAH,7606,Air Kemasan,160
SULAWESI BARAT,MAMUJU TENGAH,7606,Air Ledeng,10
SULAWESI BARAT,MAMUJU TENGAH,7606,Sumber Terlindung,"2,011"
SULAWESI BARAT,MAMUJU TENGAH,7606,Sumber Tidak Terlindung,"4,714"
SULAWESI BARAT,TOTAL,"2,689",Air Kemasan,"6,738"
SULAWESI BARAT,TOTAL,"2,689",Air Ledeng,"52,400"
SULAWESI BARAT,TOTAL,"2,689",Sumber Terlindung,"55,371"
MALUKU,MALUKU TENGGARA BARAT,8101,Air Kemasan,40
MALUKU,MALUKU TENGGARA BARAT,8101,Air Ledeng,"1,121"
MALUKU,MALUKU TENGGARA BARAT,8101,Sumber Terlindung,"9,396"
MALUKU,MALUKU TENGGARA BARAT,8101,Sumber Tidak Terlindung,"1,193"
MALUKU,MALUKU TENGGARA,8102,Air Kemasan,16
MALUKU,MALUKU TENGGARA,8102,Air Ledeng,413
MALUKU,MALUKU TENGGARA,8102,Sumber Terlindung,"5,159"
MALUKU,MALUKU TENGGARA,8102,Sumber Tidak Terlindung,"1,370"
MALUKU,MALUKU TENGAH,8103,Air Kemasan,232
MALUKU,MALUKU TENGAH,8103,Air Ledeng,"3,862"
MALUKU,MALUKU TENGAH,8103,Sumber Terlindung,"23,825"
MALUKU,MALUKU TENGAH,8103,Sumber Tidak Terlindung,"9,613"
MALUKU,BURU,8104,Air Kemasan,169
MALUKU,BURU,8104,Air Ledeng,335
MALUKU,BURU,8104,Sumber Terlindung,"4,453"
MALUKU,BURU,8104,Sumber Tidak Terlindung,"3,573"
MALUKU,KEPULAUAN ARU,8105,Air Kemasan,13
MALUKU,KEPULAUAN ARU,8105,Air Ledeng,287
MALUKU,KEPULAUAN ARU,8105,Sumber Terlindung,"1,886"
MALUKU,KEPULAUAN ARU,8105,Sumber Tidak Terlindung,"4,513"
MALUKU,SERAM BAGIAN BARAT,8106,Air Kemasan,25
MALUKU,SERAM BAGIAN BARAT,8106,Air Ledeng,264
MALUKU,SERAM BAGIAN BARAT,8106,Sumber Terlindung,"12,963"
MALUKU,SERAM BAGIAN BARAT,8106,Sumber Tidak Terlindung,"6,577"
MALUKU,SERAM BAGIAN TIMUR,8107,Air Kemasan,37
MALUKU,SERAM BAGIAN TIMUR,8107,Air Ledeng,0
MALUKU,SERAM BAGIAN TIMUR,8107,Sumber Terlindung,"4,776"
MALUKU,SERAM BAGIAN TIMUR,8107,Sumber Tidak Terlindung,"4,172"
MALUKU,MALUKU BARAT DAYA,8108,Air Kemasan,10
MALUKU,MALUKU BARAT DAYA,8108,Air Ledeng,139
MALUKU,MALUKU BARAT DAYA,8108,Sumber Terlindung,"9,037"
MALUKU,MALUKU BARAT DAYA,8108,Sumber Tidak Terlindung,858
MALUKU,BURU SELATAN,8109,Air Kemasan,3
MALUKU,BURU SELATAN,8109,Air Ledeng,524
MALUKU,BURU SELATAN,8109,Sumber Terlindung,"3,012"
MALUKU,BURU SELATAN,8109,Sumber Tidak Terlindung,"2,194"
MALUKU,KOTA AMBON,8171,Air Kemasan,562
MALUKU,KOTA AMBON,8171,Air Ledeng,"4,940"
MALUKU,KOTA AMBON,8171,Sumber Terlindung,"12,283"
MALUKU,KOTA AMBON,8171,Sumber Tidak Terlindung,"1,281"
MALUKU,KOTA TUAL,8172,Air Kemasan,90
MALUKU,KOTA TUAL,8172,Air Ledeng,182
MALUKU,KOTA TUAL,8172,Sumber Terlindung,"2,718"
MALUKU,KOTA TUAL,8172,Sumber Tidak Terlindung,"1,357"
MALUKU,TOTAL,"1,197",Air Kemasan,"12,067"
MALUKU,TOTAL,"1,197",Air Ledeng,"89,508"
MALUKU,TOTAL,"1,197",Sumber Terlindung,"36,701"
MALUKU UTARA,HALMAHERA BARAT,8201,Air Kemasan,26
MALUKU UTARA,HALMAHERA BARAT,8201,Air Ledeng,604
MALUKU UTARA,HALMAHERA BARAT,8201,Sumber Terlindung,"4,361"
MALUKU UTARA,HALMAHERA BARAT,8201,Sumber Tidak Terlindung,"2,172"
MALUKU UTARA,HALMAHERA TENGAH,8202,Air Kemasan,29
MALUKU UTARA,HALMAHERA TENGAH,8202,Air Ledeng,44
MALUKU UTARA,HALMAHERA TENGAH,8202,Sumber Terlindung,"2,572"
MALUKU UTARA,HALMAHERA TENGAH,8202,Sumber Tidak Terlindung,"1,403"
MALUKU UTARA,KEPULAUAN SULA,8203,Air Kemasan,22
MALUKU UTARA,KEPULAUAN SULA,8203,Air Ledeng,214
MALUKU UTARA,KEPULAUAN SULA,8203,Sumber Terlindung,"2,348"
MALUKU UTARA,KEPULAUAN SULA,8203,Sumber Tidak Terlindung,"1,763"
MALUKU UTARA,HALMAHERA SELATAN,8204,Air Kemasan,18
MALUKU UTARA,HALMAHERA SELATAN,8204,Air Ledeng,710
MALUKU UTARA,HALMAHERA SELATAN,8204,Sumber Terlindung,"5,097"
MALUKU UTARA,HALMAHERA SELATAN,8204,Sumber Tidak Terlindung,"3,701"
MALUKU UTARA,HALMAHERA UTARA,8205,Air Kemasan,47
MALUKU UTARA,HALMAHERA UTARA,8205,Air Ledeng,421
MALUKU UTARA,HALMAHERA UTARA,8205,Sumber Terlindung,"3,135"
MALUKU UTARA,HALMAHERA UTARA,8205,Sumber Tidak Terlindung,"2,900"
MALUKU UTARA,HALMAHERA TIMUR,8206,Air Kemasan,104
MALUKU UTARA,HALMAHERA TIMUR,8206,Air Ledeng,0
MALUKU UTARA,HALMAHERA TIMUR,8206,Sumber Terlindung,"2,963"
MALUKU UTARA,HALMAHERA TIMUR,8206,Sumber Tidak Terlindung,"3,210"
MALUKU UTARA,PULAU MOROTAI,8207,Air Kemasan,9
MALUKU UTARA,PULAU MOROTAI,8207,Air Ledeng,157
MALUKU UTARA,PULAU MOROTAI,8207,Sumber Terlindung,"1,358"
MALUKU UTARA,PULAU MOROTAI,8207,Sumber Tidak Terlindung,"1,984"
MALUKU UTARA,PULAU TALIABU,8208,Air Kemasan,4
MALUKU UTARA,PULAU TALIABU,8208,Air Ledeng,33
MALUKU UTARA,PULAU TALIABU,8208,Sumber Terlindung,701
MALUKU UTARA,PULAU TALIABU,8208,Sumber Tidak Terlindung,"1,756"
MALUKU UTARA,KOTA TERNATE,8271,Air Kemasan,46
MALUKU UTARA,KOTA TERNATE,8271,Air Ledeng,"1,219"
MALUKU UTARA,KOTA TERNATE,8271,Sumber Terlindung,"1,461"
MALUKU UTARA,KOTA TERNATE,8271,Sumber Tidak Terlindung,793
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Air Kemasan,46
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Air Ledeng,292
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Sumber Terlindung,"3,722"
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Sumber Tidak Terlindung,"2,017"
MALUKU UTARA,TOTAL,351,Air Kemasan,"3,694"
MALUKU UTARA,TOTAL,351,Air Ledeng,"27,718"
MALUKU UTARA,TOTAL,351,Sumber Terlindung,"21,699"
PAPUA BARAT,FAKFAK,9101,Air Kemasan,56
PAPUA BARAT,FAKFAK,9101,Air Ledeng,"1,544"
PAPUA BARAT,FAKFAK,9101,Sumber Terlindung,"1,928"
PAPUA BARAT,FAKFAK,9101,Sumber Tidak Terlindung,"4,552"
PAPUA BARAT,KAIMANA,9102,Air Kemasan,58
PAPUA BARAT,KAIMANA,9102,Air Ledeng,80
PAPUA BARAT,KAIMANA,9102,Sumber Terlindung,"1,335"
PAPUA BARAT,KAIMANA,9102,Sumber Tidak Terlindung,"3,051"
PAPUA BARAT,TELUK WONDAMA,9103,Air Kemasan,23
PAPUA BARAT,TELUK WONDAMA,9103,Air Ledeng,0
PAPUA BARAT,TELUK WONDAMA,9103,Sumber Terlindung,255
PAPUA BARAT,TELUK WONDAMA,9103,Sumber Tidak Terlindung,"2,288"
PAPUA BARAT,TELUK BINTUNI,9104,Air Kemasan,228
PAPUA BARAT,TELUK BINTUNI,9104,Air Ledeng,6
PAPUA BARAT,TELUK BINTUNI,9104,Sumber Terlindung,"1,264"
PAPUA BARAT,TELUK BINTUNI,9104,Sumber Tidak Terlindung,"3,470"
PAPUA BARAT,MANOKWARI,9105,Air Kemasan,635
PAPUA BARAT,MANOKWARI,9105,Air Ledeng,314
PAPUA BARAT,MANOKWARI,9105,Sumber Terlindung,"5,175"
PAPUA BARAT,MANOKWARI,9105,Sumber Tidak Terlindung,"4,622"
PAPUA BARAT,SORONG SELATAN,9106,Air Kemasan,10
PAPUA BARAT,SORONG SELATAN,9106,Air Ledeng,12
PAPUA BARAT,SORONG SELATAN,9106,Sumber Terlindung,336
PAPUA BARAT,SORONG SELATAN,9106,Sumber Tidak Terlindung,"2,980"
PAPUA BARAT,SORONG,9107,Air Kemasan,429
PAPUA BARAT,SORONG,9107,Air Ledeng,10
PAPUA BARAT,SORONG,9107,Sumber Terlindung,926
PAPUA BARAT,SORONG,9107,Sumber Tidak Terlindung,"6,672"
PAPUA BARAT,RAJA AMPAT,9108,Air Kemasan,42
PAPUA BARAT,RAJA AMPAT,9108,Air Ledeng,75
PAPUA BARAT,RAJA AMPAT,9108,Sumber Terlindung,"1,795"
PAPUA BARAT,RAJA AMPAT,9108,Sumber Tidak Terlindung,"2,394"
PAPUA BARAT,TAMBRAUW,9109,Air Kemasan,2
PAPUA BARAT,TAMBRAUW,9109,Air Ledeng,6
PAPUA BARAT,TAMBRAUW,9109,Sumber Terlindung,"1,155"
PAPUA BARAT,TAMBRAUW,9109,Sumber Tidak Terlindung,"1,172"
PAPUA BARAT,MAYBRAT,9110,Air Kemasan,5
PAPUA BARAT,MAYBRAT,9110,Air Ledeng,7
PAPUA BARAT,MAYBRAT,9110,Sumber Terlindung,"1,522"
PAPUA BARAT,MAYBRAT,9110,Sumber Tidak Terlindung,"2,696"
PAPUA BARAT,MANOKWARI SELATAN,9111,Air Kemasan,8
PAPUA BARAT,MANOKWARI SELATAN,9111,Air Ledeng,75
PAPUA BARAT,MANOKWARI SELATAN,9111,Sumber Terlindung,"1,199"
PAPUA BARAT,MANOKWARI SELATAN,9111,Sumber Tidak Terlindung,"2,411"
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Air Kemasan,4
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Air Ledeng,5
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Sumber Terlindung,"1,216"
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Sumber Tidak Terlindung,"5,631"
PAPUA BARAT,KOTA SORONG,9171,Air Kemasan,"3,811"
PAPUA BARAT,KOTA SORONG,9171,Air Ledeng,"1,341"
PAPUA BARAT,KOTA SORONG,9171,Sumber Terlindung,"3,899"
PAPUA BARAT,KOTA SORONG,9171,Sumber Tidak Terlindung,"2,923"
PAPUA BARAT,TOTAL,"5,311",Air Kemasan,"3,475"
PAPUA BARAT,TOTAL,"5,311",Air Ledeng,"22,005"
PAPUA BARAT,TOTAL,"5,311",Sumber Terlindung,"44,862"
PAPUA,MERAUKE,9401,Air Kemasan,"1,108"
PAPUA,MERAUKE,9401,Air Ledeng,667
PAPUA,MERAUKE,9401,Sumber Terlindung,"4,134"
PAPUA,MERAUKE,9401,Sumber Tidak Terlindung,"7,154"
PAPUA,JAYAWIJAYA,9402,Air Kemasan,5
PAPUA,JAYAWIJAYA,9402,Air Ledeng,12
PAPUA,JAYAWIJAYA,9402,Sumber Terlindung,152
PAPUA,JAYAWIJAYA,9402,Sumber Tidak Terlindung,"12,977"
PAPUA,JAYAPURA,9403,Air Kemasan,83
PAPUA,JAYAPURA,9403,Air Ledeng,496
PAPUA,JAYAPURA,9403,Sumber Terlindung,"2,628"
PAPUA,JAYAPURA,9403,Sumber Tidak Terlindung,"6,127"
PAPUA,NABIRE,9404,Air Kemasan,632
PAPUA,NABIRE,9404,Air Ledeng,129
PAPUA,NABIRE,9404,Sumber Terlindung,"3,333"
PAPUA,NABIRE,9404,Sumber Tidak Terlindung,"5,190"
PAPUA,KEPULAUAN YAPEN,9408,Air Kemasan,51
PAPUA,KEPULAUAN YAPEN,9408,Air Ledeng,992
PAPUA,KEPULAUAN YAPEN,9408,Sumber Terlindung,"3,826"
PAPUA,KEPULAUAN YAPEN,9408,Sumber Tidak Terlindung,"3,197"
PAPUA,BIAK NUMFOR,9409,Air Kemasan,971
PAPUA,BIAK NUMFOR,9409,Air Ledeng,"1,242"
PAPUA,BIAK NUMFOR,9409,Sumber Terlindung,"5,762"
PAPUA,BIAK NUMFOR,9409,Sumber Tidak Terlindung,"5,876"
PAPUA,PANIAI,9410,Air Kemasan,2
PAPUA,PANIAI,9410,Air Ledeng,2
PAPUA,PANIAI,9410,Sumber Terlindung,523
PAPUA,PANIAI,9410,Sumber Tidak Terlindung,"6,356"
PAPUA,PUNCAK JAYA,9411,Air Kemasan,1
PAPUA,PUNCAK JAYA,9411,Air Ledeng,13
PAPUA,PUNCAK JAYA,9411,Sumber Terlindung,"4,561"
PAPUA,PUNCAK JAYA,9411,Sumber Tidak Terlindung,"2,407"
PAPUA,MIMIKA,9412,Air Kemasan,"3,156"
PAPUA,MIMIKA,9412,Air Ledeng,6
PAPUA,MIMIKA,9412,Sumber Terlindung,"1,988"
PAPUA,MIMIKA,9412,Sumber Tidak Terlindung,"8,102"
PAPUA,BOVEN DIGOEL,9413,Air Kemasan,6
PAPUA,BOVEN DIGOEL,9413,Air Ledeng,17
PAPUA,BOVEN DIGOEL,9413,Sumber Terlindung,"1,088"
PAPUA,BOVEN DIGOEL,9413,Sumber Tidak Terlindung,"4,235"
PAPUA,MAPPI,9414,Air Kemasan,11
PAPUA,MAPPI,9414,Air Ledeng,46
PAPUA,MAPPI,9414,Sumber Terlindung,"1,822"
PAPUA,MAPPI,9414,Sumber Tidak Terlindung,"8,551"
PAPUA,ASMAT,9415,Air Kemasan,10
PAPUA,ASMAT,9415,Air Ledeng,6
PAPUA,ASMAT,9415,Sumber Terlindung,9
PAPUA,ASMAT,9415,Sumber Tidak Terlindung,"11,859"
PAPUA,YAHUKIMO,9416,Air Kemasan,1
PAPUA,YAHUKIMO,9416,Air Ledeng,5
PAPUA,YAHUKIMO,9416,Sumber Terlindung,343
PAPUA,YAHUKIMO,9416,Sumber Tidak Terlindung,"9,627"
PAPUA,PEGUNUNGAN BINTANG,9417,Air Kemasan,3
PAPUA,PEGUNUNGAN BINTANG,9417,Air Ledeng,4
PAPUA,PEGUNUNGAN BINTANG,9417,Sumber Terlindung,"3,872"
PAPUA,PEGUNUNGAN BINTANG,9417,Sumber Tidak Terlindung,"8,970"
PAPUA,TOLIKARA,9418,Air Kemasan,105
PAPUA,TOLIKARA,9418,Air Ledeng,4
PAPUA,TOLIKARA,9418,Sumber Terlindung,65
PAPUA,TOLIKARA,9418,Sumber Tidak Terlindung,"4,112"
PAPUA,SARMI,9419,Air Kemasan,22
PAPUA,SARMI,9419,Air Ledeng,2
PAPUA,SARMI,9419,Sumber Terlindung,283
PAPUA,SARMI,9419,Sumber Tidak Terlindung,"1,756"
PAPUA,KEEROM,9420,Air Kemasan,"1,115"
PAPUA,KEEROM,9420,Air Ledeng,22
PAPUA,KEEROM,9420,Sumber Terlindung,"1,648"
PAPUA,KEEROM,9420,Sumber Tidak Terlindung,"3,439"
PAPUA,WAROPEN,9426,Air Kemasan,27
PAPUA,WAROPEN,9426,Air Ledeng,5
PAPUA,WAROPEN,9426,Sumber Terlindung,785
PAPUA,WAROPEN,9426,Sumber Tidak Terlindung,786
PAPUA,SUPIORI,9427,Air Kemasan,4
PAPUA,SUPIORI,9427,Air Ledeng,15
PAPUA,SUPIORI,9427,Sumber Terlindung,825
PAPUA,SUPIORI,9427,Sumber Tidak Terlindung,"1,188"
PAPUA,MAMBERAMO RAYA,9428,Air Kemasan,1
PAPUA,MAMBERAMO RAYA,9428,Air Ledeng,0
PAPUA,MAMBERAMO RAYA,9428,Sumber Terlindung,288
PAPUA,MAMBERAMO RAYA,9428,Sumber Tidak Terlindung,399
PAPUA,NDUGA,9429,Air Kemasan,0
PAPUA,NDUGA,9429,Air Ledeng,0
PAPUA,NDUGA,9429,Sumber Terlindung,0
PAPUA,NDUGA,9429,Sumber Tidak Terlindung,0
PAPUA,LANNY JAYA,9430,Air Kemasan,0
PAPUA,LANNY JAYA,9430,Air Ledeng,6
PAPUA,LANNY JAYA,9430,Sumber Terlindung,982
PAPUA,LANNY JAYA,9430,Sumber Tidak Terlindung,"4,641"
PAPUA,MAMBERAMO TENGAH,9431,Air Kemasan,0
PAPUA,MAMBERAMO TENGAH,9431,Air Ledeng,0
PAPUA,MAMBERAMO TENGAH,9431,Sumber Terlindung,387
PAPUA,MAMBERAMO TENGAH,9431,Sumber Tidak Terlindung,300
PAPUA,YALIMO,9432,Air Kemasan,0
PAPUA,YALIMO,9432,Air Ledeng,0
PAPUA,YALIMO,9432,Sumber Terlindung,"2,516"
PAPUA,YALIMO,9432,Sumber Tidak Terlindung,"2,375"
PAPUA,PUNCAK,9433,Air Kemasan,0
PAPUA,PUNCAK,9433,Air Ledeng,0
PAPUA,PUNCAK,9433,Sumber Terlindung,10
PAPUA,PUNCAK,9433,Sumber Tidak Terlindung,"11,316"
PAPUA,DOGIYAI,9434,Air Kemasan,9
PAPUA,DOGIYAI,9434,Air Ledeng,4
PAPUA,DOGIYAI,9434,Sumber Terlindung,495
PAPUA,DOGIYAI,9434,Sumber Tidak Terlindung,"4,075"
PAPUA,INTAN JAYA,9435,Air Kemasan,0
PAPUA,INTAN JAYA,9435,Air Ledeng,0
PAPUA,INTAN JAYA,9435,Sumber Terlindung,9
PAPUA,INTAN JAYA,9435,Sumber Tidak Terlindung,197
PAPUA,DEIYAI,9436,Air Kemasan,4
PAPUA,DEIYAI,9436,Air Ledeng,5
PAPUA,DEIYAI,9436,Sumber Terlindung,412
PAPUA,DEIYAI,9436,Sumber Tidak Terlindung,"2,570"
PAPUA,KOTA JAYAPURA,9471,Air Kemasan,"3,427"
PAPUA,KOTA JAYAPURA,9471,Air Ledeng,"6,625"
PAPUA,KOTA JAYAPURA,9471,Sumber Terlindung,"4,180"
PAPUA,KOTA JAYAPURA,9471,Sumber Tidak Terlindung,"1,946"
PAPUA,TOTAL,"10,754",Air Kemasan,"10,325"
PAPUA,TOTAL,"10,754",Air Ledeng,"46,926"
PAPUA,TOTAL,"10,754",Sumber Terlindung,"139,728"
