Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga,Jumlah Individu,Tingkat Kesejahteraan
ACEH,SIMEULUE,1101,"6,647","27,023",Desil 1 *)
ACEH,SIMEULUE,1101,"2,886","10,360",Desil 2 *)
ACEH,SIMEULUE,1101,"1,150","4,253",Desil 3 *)
ACEH,SIMEULUE,1101,"1,083","4,104",Desil 4 *)
ACEH,ACEH SINGKIL,1102,"4,814","28,947",Desil 1 *)
ACEH,ACEH SINGKIL,1102,"2,940","12,735",Desil 2 *)
ACEH,ACEH SINGKIL,1102,"3,284","10,757",Desil 3 *)
ACEH,ACEH SINGKIL,1102,"1,429","3,850",Desil 4 *)
ACEH,ACEH SELATAN,1103,"5,982","28,668",Desil 1 *)
ACEH,ACEH SELATAN,1103,"7,703","29,873",Desil 2 *)
ACEH,ACEH SELATAN,1103,"8,392","28,905",Desil 3 *)
ACEH,ACEH SELATAN,1103,"7,318","28,341",Desil 4 *)
ACEH,ACEH TENGGARA,1104,"1,031","7,098",Desil 1 *)
ACEH,ACEH TENGGARA,1104,"2,480","14,675",Desil 2 *)
ACEH,ACEH TENGGARA,1104,"4,876","24,555",Desil 3 *)
ACEH,ACEH TENGGARA,1104,"7,199","30,063",Desil 4 *)
ACEH,ACEH TIMUR,1105,"8,265","52,456",Desil 1 *)
ACEH,ACEH TIMUR,1105,"9,583","48,113",Desil 2 *)
ACEH,ACEH TIMUR,1105,"17,661","71,661",Desil 3 *)
ACEH,ACEH TIMUR,1105,"12,080","33,746",Desil 4 *)
ACEH,ACEH TENGAH,1106,"3,081","15,896",Desil 1 *)
ACEH,ACEH TENGAH,1106,"6,812","28,059",Desil 2 *)
ACEH,ACEH TENGAH,1106,"6,754","21,333",Desil 3 *)
ACEH,ACEH TENGAH,1106,"3,152","7,230",Desil 4 *)
ACEH,ACEH BARAT,1107,"9,931","44,643",Desil 1 *)
ACEH,ACEH BARAT,1107,"6,431","20,752",Desil 2 *)
ACEH,ACEH BARAT,1107,"2,384","6,418",Desil 3 *)
ACEH,ACEH BARAT,1107,"1,196","3,343",Desil 4 *)
ACEH,ACEH BESAR,1108,"8,185","40,566",Desil 1 *)
ACEH,ACEH BESAR,1108,"11,816","46,576",Desil 2 *)
ACEH,ACEH BESAR,1108,"10,070","34,833",Desil 3 *)
ACEH,ACEH BESAR,1108,"9,440","33,554",Desil 4 *)
ACEH,PIDIE,1109,"5,511","32,480",Desil 1 *)
ACEH,PIDIE,1109,"8,918","45,130",Desil 2 *)
ACEH,PIDIE,1109,"19,282","82,073",Desil 3 *)
ACEH,PIDIE,1109,"16,395","55,192",Desil 4 *)
ACEH,BIREUEN,1110,"12,215","70,830",Desil 1 *)
ACEH,BIREUEN,1110,"12,293","56,668",Desil 2 *)
ACEH,BIREUEN,1110,"14,453","54,668",Desil 3 *)
ACEH,BIREUEN,1110,"14,261","41,458",Desil 4 *)
ACEH,ACEH UTARA,1111,"14,261","79,030",Desil 1 *)
ACEH,ACEH UTARA,1111,"18,908","85,576",Desil 2 *)
ACEH,ACEH UTARA,1111,"24,627","91,266",Desil 3 *)
ACEH,ACEH UTARA,1111,"22,826","73,329",Desil 4 *)
ACEH,ACEH BARAT DAYA,1112,"2,125","12,907",Desil 1 *)
ACEH,ACEH BARAT DAYA,1112,"3,925","19,509",Desil 2 *)
ACEH,ACEH BARAT DAYA,1112,"6,075","25,460",Desil 3 *)
ACEH,ACEH BARAT DAYA,1112,"5,948","20,003",Desil 4 *)
ACEH,GAYO LUES,1113,"1,087","6,179",Desil 1 *)
ACEH,GAYO LUES,1113,"1,270","6,182",Desil 2 *)
ACEH,GAYO LUES,1113,"2,342","10,199",Desil 3 *)
ACEH,GAYO LUES,1113,"3,175","11,872",Desil 4 *)
ACEH,ACEH TAMIANG,1114,"6,115","31,186",Desil 1 *)
ACEH,ACEH TAMIANG,1114,"8,658","33,779",Desil 2 *)
ACEH,ACEH TAMIANG,1114,"11,039","35,605",Desil 3 *)
ACEH,ACEH TAMIANG,1114,"2,943","10,095",Desil 4 *)
ACEH,NAGAN RAYA,1115,"5,328","22,634",Desil 1 *)
ACEH,NAGAN RAYA,1115,"5,477","18,232",Desil 2 *)
ACEH,NAGAN RAYA,1115,"5,187","15,194",Desil 3 *)
ACEH,NAGAN RAYA,1115,"3,746","12,558",Desil 4 *)
ACEH,ACEH JAYA,1116,680,"4,078",Desil 1 *)
ACEH,ACEH JAYA,1116,"1,634","7,981",Desil 2 *)
ACEH,ACEH JAYA,1116,"3,004","11,694",Desil 3 *)
ACEH,ACEH JAYA,1116,"2,634","7,043",Desil 4 *)
ACEH,BENER MERIAH,1117,121,724,Desil 1 *)
ACEH,BENER MERIAH,1117,937,"4,858",Desil 2 *)
ACEH,BENER MERIAH,1117,"3,234","14,400",Desil 3 *)
ACEH,BENER MERIAH,1117,"5,186","19,952",Desil 4 *)
ACEH,PIDIE JAYA,1118,"2,189","12,266",Desil 1 *)
ACEH,PIDIE JAYA,1118,"4,963","23,975",Desil 2 *)
ACEH,PIDIE JAYA,1118,"5,656","23,200",Desil 3 *)
ACEH,PIDIE JAYA,1118,"6,175","21,042",Desil 4 *)
ACEH,KOTA BANDA ACEH,1171,"1,217","6,312",Desil 1 *)
ACEH,KOTA BANDA ACEH,1171,"3,088","13,574",Desil 2 *)
ACEH,KOTA BANDA ACEH,1171,"2,088","8,258",Desil 3 *)
ACEH,KOTA BANDA ACEH,1171,"2,027","7,197",Desil 4 *)
ACEH,KOTA SABANG,1172,453,"2,112",Desil 1 *)
ACEH,KOTA SABANG,1172,449,"1,883",Desil 2 *)
ACEH,KOTA SABANG,1172,517,"2,077",Desil 3 *)
ACEH,KOTA SABANG,1172,834,"3,010",Desil 4 *)
ACEH,KOTA LANGSA,1173,947,"5,961",Desil 1 *)
ACEH,KOTA LANGSA,1173,"1,920","10,645",Desil 2 *)
ACEH,KOTA LANGSA,1173,"2,759","13,787",Desil 3 *)
ACEH,KOTA LANGSA,1173,"4,064","17,687",Desil 4 *)
ACEH,KOTA LHOKSEUMAWE,1174,450,"3,122",Desil 1 *)
ACEH,KOTA LHOKSEUMAWE,1174,"1,957","11,897",Desil 2 *)
ACEH,KOTA LHOKSEUMAWE,1174,"4,413","22,381",Desil 3 *)
ACEH,KOTA LHOKSEUMAWE,1174,"5,363","21,019",Desil 4 *)
ACEH,KOTA SUBULUSSALAM,1175,757,"5,052",Desil 1 *)
ACEH,KOTA SUBULUSSALAM,1175,"1,265","7,310",Desil 2 *)
ACEH,KOTA SUBULUSSALAM,1175,"2,934","13,850",Desil 3 *)
ACEH,KOTA SUBULUSSALAM,1175,"2,354","8,760",Desil 4 *)
SUMATERA UTARA,NIAS,1201,"10,222","64,808",Desil 1 *)
SUMATERA UTARA,NIAS,1201,"4,270","19,550",Desil 2 *)
SUMATERA UTARA,NIAS,1201,"3,848","14,077",Desil 3 *)
SUMATERA UTARA,NIAS,1201,"2,663","9,385",Desil 4 *)
SUMATERA UTARA,MANDAILING NATAL,1202,"2,435","15,288",Desil 1 *)
SUMATERA UTARA,MANDAILING NATAL,1202,"4,397","24,069",Desil 2 *)
SUMATERA UTARA,MANDAILING NATAL,1202,"10,463","49,102",Desil 3 *)
SUMATERA UTARA,MANDAILING NATAL,1202,"14,267","52,287",Desil 4 *)
SUMATERA UTARA,TAPANULI SELATAN,1203,752,"4,951",Desil 1 *)
SUMATERA UTARA,TAPANULI SELATAN,1203,"4,004","19,360",Desil 2 *)
SUMATERA UTARA,TAPANULI SELATAN,1203,"7,902","26,127",Desil 3 *)
SUMATERA UTARA,TAPANULI SELATAN,1203,"7,416","26,857",Desil 4 *)
SUMATERA UTARA,TAPANULI TENGAH,1204,"8,248","49,131",Desil 1 *)
SUMATERA UTARA,TAPANULI TENGAH,1204,"10,073","44,587",Desil 2 *)
SUMATERA UTARA,TAPANULI TENGAH,1204,"7,450","24,951",Desil 3 *)
SUMATERA UTARA,TAPANULI TENGAH,1204,"3,916","13,967",Desil 4 *)
SUMATERA UTARA,TAPANULI UTARA,1205,"4,082","25,952",Desil 1 *)
SUMATERA UTARA,TAPANULI UTARA,1205,"6,529","34,216",Desil 2 *)
SUMATERA UTARA,TAPANULI UTARA,1205,"9,673","35,993",Desil 3 *)
SUMATERA UTARA,TAPANULI UTARA,1205,"5,754","17,113",Desil 4 *)
SUMATERA UTARA,TOBA SAMOSIR,1206,208,"1,434",Desil 1 *)
SUMATERA UTARA,TOBA SAMOSIR,1206,"1,073","6,776",Desil 2 *)
SUMATERA UTARA,TOBA SAMOSIR,1206,"2,200","12,482",Desil 3 *)
SUMATERA UTARA,TOBA SAMOSIR,1206,"4,945","22,547",Desil 4 *)
SUMATERA UTARA,LABUHAN BATU,1207,"2,394","14,960",Desil 1 *)
SUMATERA UTARA,LABUHAN BATU,1207,"3,737","19,314",Desil 2 *)
SUMATERA UTARA,LABUHAN BATU,1207,"9,875","40,391",Desil 3 *)
SUMATERA UTARA,LABUHAN BATU,1207,"7,238","22,518",Desil 4 *)
SUMATERA UTARA,ASAHAN,1208,"1,810","11,651",Desil 1 *)
SUMATERA UTARA,ASAHAN,1208,"3,939","21,721",Desil 2 *)
SUMATERA UTARA,ASAHAN,1208,"11,516","52,583",Desil 3 *)
SUMATERA UTARA,ASAHAN,1208,"16,366","60,147",Desil 4 *)
SUMATERA UTARA,SIMALUNGUN,1209,"3,360","18,478",Desil 1 *)
SUMATERA UTARA,SIMALUNGUN,1209,"13,294","59,799",Desil 2 *)
SUMATERA UTARA,SIMALUNGUN,1209,"15,569","56,440",Desil 3 *)
SUMATERA UTARA,SIMALUNGUN,1209,"10,387","31,869",Desil 4 *)
SUMATERA UTARA,DAIRI,1210,791,"5,222",Desil 1 *)
SUMATERA UTARA,DAIRI,1210,"1,912","11,083",Desil 2 *)
SUMATERA UTARA,DAIRI,1210,"6,452","32,491",Desil 3 *)
SUMATERA UTARA,DAIRI,1210,"8,166","32,640",Desil 4 *)
SUMATERA UTARA,KARO,1211,"1,175","6,967",Desil 1 *)
SUMATERA UTARA,KARO,1211,"4,353","22,316",Desil 2 *)
SUMATERA UTARA,KARO,1211,"7,533","33,736",Desil 3 *)
SUMATERA UTARA,KARO,1211,"11,129","40,396",Desil 4 *)
SUMATERA UTARA,DELI SERDANG,1212,"11,471","54,652",Desil 1 *)
SUMATERA UTARA,DELI SERDANG,1212,"37,316","129,722",Desil 2 *)
SUMATERA UTARA,DELI SERDANG,1212,"43,192","137,240",Desil 3 *)
SUMATERA UTARA,DELI SERDANG,1212,"18,195","69,776",Desil 4 *)
SUMATERA UTARA,LANGKAT,1213,"10,613","56,447",Desil 1 *)
SUMATERA UTARA,LANGKAT,1213,"19,387","86,658",Desil 2 *)
SUMATERA UTARA,LANGKAT,1213,"30,318","115,432",Desil 3 *)
SUMATERA UTARA,LANGKAT,1213,"36,618","118,270",Desil 4 *)
SUMATERA UTARA,NIAS SELATAN,1214,"7,600","49,466",Desil 1 *)
SUMATERA UTARA,NIAS SELATAN,1214,"11,548","61,949",Desil 2 *)
SUMATERA UTARA,NIAS SELATAN,1214,"12,337","54,301",Desil 3 *)
SUMATERA UTARA,NIAS SELATAN,1214,"12,593","42,075",Desil 4 *)
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,410,"2,619",Desil 1 *)
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"2,465","14,220",Desil 2 *)
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"4,533","20,942",Desil 3 *)
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"5,760","20,804",Desil 4 *)
SUMATERA UTARA,PAKPAK BHARAT,1216,43,315,Desil 1 *)
SUMATERA UTARA,PAKPAK BHARAT,1216,223,"1,443",Desil 2 *)
SUMATERA UTARA,PAKPAK BHARAT,1216,856,"4,900",Desil 3 *)
SUMATERA UTARA,PAKPAK BHARAT,1216,"1,214","6,093",Desil 4 *)
SUMATERA UTARA,SAMOSIR,1217,272,"1,869",Desil 1 *)
SUMATERA UTARA,SAMOSIR,1217,639,"4,028",Desil 2 *)
SUMATERA UTARA,SAMOSIR,1217,"2,282","13,110",Desil 3 *)
SUMATERA UTARA,SAMOSIR,1217,"3,544","17,502",Desil 4 *)
SUMATERA UTARA,SERDANG BEDAGAI,1218,"2,609","15,937",Desil 1 *)
SUMATERA UTARA,SERDANG BEDAGAI,1218,"7,674","38,838",Desil 2 *)
SUMATERA UTARA,SERDANG BEDAGAI,1218,"12,060","51,307",Desil 3 *)
SUMATERA UTARA,SERDANG BEDAGAI,1218,"13,719","45,812",Desil 4 *)
SUMATERA UTARA,BATU BARA,1219,"3,643","22,948",Desil 1 *)
SUMATERA UTARA,BATU BARA,1219,"10,365","51,815",Desil 2 *)
SUMATERA UTARA,BATU BARA,1219,"16,805","65,059",Desil 3 *)
SUMATERA UTARA,BATU BARA,1219,"12,279","34,847",Desil 4 *)
SUMATERA UTARA,PADANG LAWAS UTARA,1220,260,"1,988",Desil 1 *)
SUMATERA UTARA,PADANG LAWAS UTARA,1220,"1,940","12,174",Desil 2 *)
SUMATERA UTARA,PADANG LAWAS UTARA,1220,"3,728","19,555",Desil 3 *)
SUMATERA UTARA,PADANG LAWAS UTARA,1220,"5,289","22,750",Desil 4 *)
SUMATERA UTARA,PADANG LAWAS,1221,"3,208","20,811",Desil 1 *)
SUMATERA UTARA,PADANG LAWAS,1221,"3,331","18,671",Desil 2 *)
SUMATERA UTARA,PADANG LAWAS,1221,"5,365","25,708",Desil 3 *)
SUMATERA UTARA,PADANG LAWAS,1221,"4,901","16,798",Desil 4 *)
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,181,"1,210",Desil 1 *)
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,930,"5,557",Desil 2 *)
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,"2,816","14,500",Desil 3 *)
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,"5,129","20,604",Desil 4 *)
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"2,652","15,671",Desil 1 *)
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"3,796","18,896",Desil 2 *)
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"7,636","31,570",Desil 3 *)
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"5,378","18,163",Desil 4 *)
SUMATERA UTARA,NIAS UTARA,1224,"11,051","64,511",Desil 1 *)
SUMATERA UTARA,NIAS UTARA,1224,"4,966","20,352",Desil 2 *)
SUMATERA UTARA,NIAS UTARA,1224,"3,839","13,619",Desil 3 *)
SUMATERA UTARA,NIAS UTARA,1224,"3,190","10,739",Desil 4 *)
SUMATERA UTARA,NIAS BARAT,1225,"6,086","40,372",Desil 1 *)
SUMATERA UTARA,NIAS BARAT,1225,"3,216","14,889",Desil 2 *)
SUMATERA UTARA,NIAS BARAT,1225,"2,650","8,808",Desil 3 *)
SUMATERA UTARA,NIAS BARAT,1225,"1,843","4,393",Desil 4 *)
SUMATERA UTARA,KOTA SIBOLGA,1271,992,"6,003",Desil 1 *)
SUMATERA UTARA,KOTA SIBOLGA,1271,"2,289","10,995",Desil 2 *)
SUMATERA UTARA,KOTA SIBOLGA,1271,"1,397","5,551",Desil 3 *)
SUMATERA UTARA,KOTA SIBOLGA,1271,730,"2,881",Desil 4 *)
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"6,151","37,602",Desil 1 *)
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"5,754","23,995",Desil 2 *)
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"2,165","5,212",Desil 3 *)
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,230,440,Desil 4 *)
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"4,880","27,896",Desil 1 *)
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"5,726","24,578",Desil 2 *)
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"5,432","15,618",Desil 3 *)
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"1,724","2,933",Desil 4 *)
SUMATERA UTARA,KOTA TEBING TINGGI,1274,"4,364","20,088",Desil 1 *)
SUMATERA UTARA,KOTA TEBING TINGGI,1274,"3,897","14,554",Desil 2 *)
SUMATERA UTARA,KOTA TEBING TINGGI,1274,"1,318","4,999",Desil 3 *)
SUMATERA UTARA,KOTA TEBING TINGGI,1274,"1,135","4,166",Desil 4 *)
SUMATERA UTARA,KOTA MEDAN,1275,"34,257","165,047",Desil 1 *)
SUMATERA UTARA,KOTA MEDAN,1275,"45,815","180,786",Desil 2 *)
SUMATERA UTARA,KOTA MEDAN,1275,"18,771","72,534",Desil 3 *)
SUMATERA UTARA,KOTA MEDAN,1275,"11,306","45,224",Desil 4 *)
SUMATERA UTARA,KOTA BINJAI,1276,"3,518","16,818",Desil 1 *)
SUMATERA UTARA,KOTA BINJAI,1276,"4,477","17,798",Desil 2 *)
SUMATERA UTARA,KOTA BINJAI,1276,"6,744","22,707",Desil 3 *)
SUMATERA UTARA,KOTA BINJAI,1276,"1,120","3,643",Desil 4 *)
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"1,884","10,776",Desil 1 *)
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"3,470","16,178",Desil 2 *)
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"2,789","11,038",Desil 3 *)
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"2,318","7,316",Desil 4 *)
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"3,054","19,532",Desil 1 *)
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"4,290","20,985",Desil 2 *)
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"3,922","15,970",Desil 3 *)
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"2,774","11,971",Desil 4 *)
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,867,"6,209",Desil 1 *)
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,"1,597","9,164",Desil 2 *)
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,"2,289","10,986",Desil 3 *)
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,"3,295","13,341",Desil 4 *)
SUMATERA BARAT,PESISIR SELATAN,1302,"8,602","53,993",Desil 1 *)
SUMATERA BARAT,PESISIR SELATAN,1302,"10,114","50,728",Desil 2 *)
SUMATERA BARAT,PESISIR SELATAN,1302,"12,242","50,129",Desil 3 *)
SUMATERA BARAT,PESISIR SELATAN,1302,"7,043","22,006",Desil 4 *)
SUMATERA BARAT,SOLOK,1303,"2,290","14,790",Desil 1 *)
SUMATERA BARAT,SOLOK,1303,"7,359","38,910",Desil 2 *)
SUMATERA BARAT,SOLOK,1303,"11,263","49,403",Desil 3 *)
SUMATERA BARAT,SOLOK,1303,"9,134","31,235",Desil 4 *)
SUMATERA BARAT,SIJUNJUNG,1304,"1,082","6,468",Desil 1 *)
SUMATERA BARAT,SIJUNJUNG,1304,"2,378","11,956",Desil 2 *)
SUMATERA BARAT,SIJUNJUNG,1304,"5,170","20,796",Desil 3 *)
SUMATERA BARAT,SIJUNJUNG,1304,"3,385","11,100",Desil 4 *)
SUMATERA BARAT,TANAH DATAR,1305,736,"4,542",Desil 1 *)
SUMATERA BARAT,TANAH DATAR,1305,"3,234","17,139",Desil 2 *)
SUMATERA BARAT,TANAH DATAR,1305,"7,865","34,614",Desil 3 *)
SUMATERA BARAT,TANAH DATAR,1305,"8,146","28,033",Desil 4 *)
SUMATERA BARAT,PADANG PARIAMAN,1306,"2,589","16,047",Desil 1 *)
SUMATERA BARAT,PADANG PARIAMAN,1306,"6,907","34,779",Desil 2 *)
SUMATERA BARAT,PADANG PARIAMAN,1306,"9,973","41,283",Desil 3 *)
SUMATERA BARAT,PADANG PARIAMAN,1306,"9,024","33,765",Desil 4 *)
SUMATERA BARAT,AGAM,1307,"1,211","7,945",Desil 1 *)
SUMATERA BARAT,AGAM,1307,"2,918","15,991",Desil 2 *)
SUMATERA BARAT,AGAM,1307,"6,684","30,463",Desil 3 *)
SUMATERA BARAT,AGAM,1307,"10,635","38,252",Desil 4 *)
SUMATERA BARAT,LIMA PULUH KOTA,1308,"2,263","12,825",Desil 1 *)
SUMATERA BARAT,LIMA PULUH KOTA,1308,"6,270","29,513",Desil 2 *)
SUMATERA BARAT,LIMA PULUH KOTA,1308,"13,248","46,999",Desil 3 *)
SUMATERA BARAT,LIMA PULUH KOTA,1308,"10,368","31,644",Desil 4 *)
SUMATERA BARAT,PASAMAN,1309,"2,348","14,683",Desil 1 *)
SUMATERA BARAT,PASAMAN,1309,"4,338","22,897",Desil 2 *)
SUMATERA BARAT,PASAMAN,1309,"9,961","43,943",Desil 3 *)
SUMATERA BARAT,PASAMAN,1309,"8,840","29,556",Desil 4 *)
SUMATERA BARAT,SOLOK SELATAN,1310,746,"5,172",Desil 1 *)
SUMATERA BARAT,SOLOK SELATAN,1310,"2,224","12,367",Desil 2 *)
SUMATERA BARAT,SOLOK SELATAN,1310,"2,696","12,731",Desil 3 *)
SUMATERA BARAT,SOLOK SELATAN,1310,"3,667","14,221",Desil 4 *)
SUMATERA BARAT,DHARMASRAYA,1311,783,"4,402",Desil 1 *)
SUMATERA BARAT,DHARMASRAYA,1311,"1,269","5,827",Desil 2 *)
SUMATERA BARAT,DHARMASRAYA,1311,"2,724","10,843",Desil 3 *)
SUMATERA BARAT,DHARMASRAYA,1311,"2,269","7,505",Desil 4 *)
SUMATERA BARAT,PASAMAN BARAT,1312,"8,280","46,785",Desil 1 *)
SUMATERA BARAT,PASAMAN BARAT,1312,"8,019","36,151",Desil 2 *)
SUMATERA BARAT,PASAMAN BARAT,1312,"13,173","46,448",Desil 3 *)
SUMATERA BARAT,PASAMAN BARAT,1312,"10,559","31,807",Desil 4 *)
SUMATERA BARAT,KOTA PADANG,1371,"3,776","22,272",Desil 1 *)
SUMATERA BARAT,KOTA PADANG,1371,"9,843","48,830",Desil 2 *)
SUMATERA BARAT,KOTA PADANG,1371,"18,779","80,646",Desil 3 *)
SUMATERA BARAT,KOTA PADANG,1371,"10,707","44,092",Desil 4 *)
SUMATERA BARAT,KOTA SOLOK,1372,253,"1,371",Desil 1 *)
SUMATERA BARAT,KOTA SOLOK,1372,606,"2,962",Desil 2 *)
SUMATERA BARAT,KOTA SOLOK,1372,940,"4,301",Desil 3 *)
SUMATERA BARAT,KOTA SOLOK,1372,655,"2,597",Desil 4 *)
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,233,"1,287",Desil 1 *)
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,254,"1,175",Desil 2 *)
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,524,"2,017",Desil 3 *)
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,573,"1,950",Desil 4 *)
SUMATERA BARAT,KOTA PADANG PANJANG,1374,352,"1,550",Desil 1 *)
SUMATERA BARAT,KOTA PADANG PANJANG,1374,807,"3,180",Desil 2 *)
SUMATERA BARAT,KOTA PADANG PANJANG,1374,543,"2,121",Desil 3 *)
SUMATERA BARAT,KOTA PADANG PANJANG,1374,391,"1,524",Desil 4 *)
SUMATERA BARAT,KOTA BUKITTINGGI,1375,639,"3,229",Desil 1 *)
SUMATERA BARAT,KOTA BUKITTINGGI,1375,628,"2,869",Desil 2 *)
SUMATERA BARAT,KOTA BUKITTINGGI,1375,"1,580","6,433",Desil 3 *)
SUMATERA BARAT,KOTA BUKITTINGGI,1375,"1,034","4,045",Desil 4 *)
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,623,"3,721",Desil 1 *)
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,"1,622","8,082",Desil 2 *)
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,"3,028","12,862",Desil 3 *)
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,"1,159","4,284",Desil 4 *)
SUMATERA BARAT,KOTA PARIAMAN,1377,808,"4,923",Desil 1 *)
SUMATERA BARAT,KOTA PARIAMAN,1377,809,"4,076",Desil 2 *)
SUMATERA BARAT,KOTA PARIAMAN,1377,"1,528","6,675",Desil 3 *)
SUMATERA BARAT,KOTA PARIAMAN,1377,"1,369","5,566",Desil 4 *)
RIAU,KUANTAN SINGINGI,1401,"4,586","22,266",Desil 1 *)
RIAU,KUANTAN SINGINGI,1401,"7,725","26,119",Desil 2 *)
RIAU,KUANTAN SINGINGI,1401,"6,082","19,734",Desil 3 *)
RIAU,KUANTAN SINGINGI,1401,"1,277","4,471",Desil 4 *)
RIAU,INDRAGIRI HULU,1402,"7,666","40,350",Desil 1 *)
RIAU,INDRAGIRI HULU,1402,"9,711","40,795",Desil 2 *)
RIAU,INDRAGIRI HULU,1402,"12,363","43,080",Desil 3 *)
RIAU,INDRAGIRI HULU,1402,"4,124","12,149",Desil 4 *)
RIAU,INDRAGIRI HILIR,1403,"3,752","23,294",Desil 1 *)
RIAU,INDRAGIRI HILIR,1403,"8,728","41,507",Desil 2 *)
RIAU,INDRAGIRI HILIR,1403,"17,700","67,342",Desil 3 *)
RIAU,INDRAGIRI HILIR,1403,"10,154","30,919",Desil 4 *)
RIAU,PELALAWAN,1404,"6,375","30,325",Desil 1 *)
RIAU,PELALAWAN,1404,"5,941","22,514",Desil 2 *)
RIAU,PELALAWAN,1404,"4,871","16,538",Desil 3 *)
RIAU,PELALAWAN,1404,"2,960","9,855",Desil 4 *)
RIAU,S I A K,1405,"3,568","18,819",Desil 1 *)
RIAU,S I A K,1405,"6,001","25,585",Desil 2 *)
RIAU,S I A K,1405,"10,084","34,773",Desil 3 *)
RIAU,S I A K,1405,"2,397","7,882",Desil 4 *)
RIAU,KAMPAR,1406,"8,703","44,681",Desil 1 *)
RIAU,KAMPAR,1406,"17,252","73,803",Desil 2 *)
RIAU,KAMPAR,1406,"25,545","92,430",Desil 3 *)
RIAU,KAMPAR,1406,"5,971","21,516",Desil 4 *)
RIAU,ROKAN HULU,1407,"11,086","57,020",Desil 1 *)
RIAU,ROKAN HULU,1407,"14,644","45,778",Desil 2 *)
RIAU,ROKAN HULU,1407,"3,108","5,758",Desil 3 *)
RIAU,ROKAN HULU,1407,678,"1,181",Desil 4 *)
RIAU,BENGKALIS,1408,"10,221","47,837",Desil 1 *)
RIAU,BENGKALIS,1408,"13,912","49,077",Desil 2 *)
RIAU,BENGKALIS,1408,"2,733","9,803",Desil 3 *)
RIAU,BENGKALIS,1408,"2,177","8,195",Desil 4 *)
RIAU,ROKAN HILIR,1409,"4,540","26,850",Desil 1 *)
RIAU,ROKAN HILIR,1409,"13,276","62,636",Desil 2 *)
RIAU,ROKAN HILIR,1409,"14,591","58,228",Desil 3 *)
RIAU,ROKAN HILIR,1409,"18,089","62,339",Desil 4 *)
RIAU,KEPULAUAN MERANTI,1410,"6,045","32,975",Desil 1 *)
RIAU,KEPULAUAN MERANTI,1410,"5,890","25,252",Desil 2 *)
RIAU,KEPULAUAN MERANTI,1410,"6,809","24,458",Desil 3 *)
RIAU,KEPULAUAN MERANTI,1410,"4,876","15,442",Desil 4 *)
RIAU,KOTA PEKANBARU,1471,"8,280","40,616",Desil 1 *)
RIAU,KOTA PEKANBARU,1471,"9,008","37,845",Desil 2 *)
RIAU,KOTA PEKANBARU,1471,"4,195","16,792",Desil 3 *)
RIAU,KOTA PEKANBARU,1471,"5,505","21,645",Desil 4 *)
RIAU,KOTA DUMAI,1473,"1,313","7,728",Desil 1 *)
RIAU,KOTA DUMAI,1473,"5,324","25,254",Desil 2 *)
RIAU,KOTA DUMAI,1473,"5,086","20,097",Desil 3 *)
RIAU,KOTA DUMAI,1473,"4,159","14,685",Desil 4 *)
